Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
7298,15298,36,Female,34891,Email,Consideration,8427.27,0.07,0.08,26,9.13,5.87,59,13,4,8,4046,0
7299,15299,50,Female,121555,Email,Consideration,8098.74,0.02,0.16,14,8.31,10.56,67,19,1,3,495,0
7300,15300,51,Female,72299,SEO,Retention,5833.14,0.05,0.05,23,9.13,7.53,20,16,0,6,2403,0
7301,15301,33,Male,85167,Email,Awareness,6500.97,0.09,0.16,24,7.58,3.99,33,6,8,8,1931,1
7302,15302,61,Female,85124,PPC,Awareness,500.37,0.27,0.04,33,3.47,9.36,72,1,1,6,1844,1
7303,15303,57,Female,113052,Email,Awareness,3734.64,0.26,0.1,43,2.02,0.73,24,12,0,4,985,1
7304,15304,35,Male,78639,Referral,Retention,2707.61,0.03,0.03,49,2.17,7.82,84,12,6,0,2992,1
7305,15305,51,Male,60912,Referral,Awareness,1585.04,0.09,0.11,9,5.49,1.07,3,5,5,8,4706,1
7306,15306,42,Female,134742,Email,Consideration,3957.63,0.27,0.17,29,4.52,8.73,63,11,7,7,1132,1
7307,15307,62,Female,95452,Email,Awareness,3613.55,0.08,0.15,44,6.89,7.13,79,15,9,4,449,1
7308,15308,23,Female,88446,Referral,Retention,7316.03,0.3,0.02,40,5.53,13.47,24,2,2,8,1727,1
7309,15309,38,Female,103790,PPC,Retention,6021.15,0.08,0.1,24,2.13,14.51,39,11,2,7,3478,1
7310,15310,23,Female,81516,Social Media,Awareness,9139.69,0.22,0.17,2,1.02,9.94,6,15,5,3,2917,0
7311,15311,49,Male,145223,SEO,Retention,1539.54,0.13,0.13,21,2.15,3.19,44,8,5,1,2537,1
7312,15312,58,Female,64250,Referral,Retention,691.51,0.05,0.02,39,2.32,8.09,4,12,2,8,3666,1
7313,15313,65,Female,56116,Email,Awareness,5392.62,0.08,0.07,45,7.48,0.52,39,11,5,8,3841,0
7314,15314,60,Female,103521,SEO,Retention,110.17,0.21,0.12,23,3.57,11.64,20,14,0,6,502,1
7315,15315,56,Male,42151,Email,Retention,7898.42,0.11,0.04,26,1.84,1.1,33,3,0,7,4114,0
7316,15316,48,Female,145673,Social Media,Awareness,5109.13,0.19,0.14,25,7.8,12.21,47,16,4,3,3700,0
7317,15317,59,Female,91366,Social Media,Consideration,4931.85,0.07,0.13,15,9.46,4.34,21,9,3,9,2630,0
7318,15318,27,Male,64297,Referral,Consideration,3688.71,0.14,0.05,37,1.9,4.13,90,15,1,3,1348,1
7319,15319,47,Male,60888,SEO,Retention,3812.24,0.16,0.11,40,9.67,1.8,60,11,2,0,2151,0
7320,15320,69,Female,76195,SEO,Conversion,4368.22,0.13,0.16,3,9.55,10.44,73,5,0,8,3206,0
7321,15321,35,Female,104010,Social Media,Conversion,258.72,0.07,0.08,22,5.71,5.81,78,15,5,9,1395,1
7322,15322,41,Female,91016,Email,Awareness,927.1,0.14,0.06,18,3.66,1.8,2,11,9,8,4873,1
7323,15323,69,Female,94979,Referral,Awareness,5099.98,0.21,0.14,14,2.24,5.15,76,5,4,4,2539,0
7324,15324,26,Male,124674,PPC,Consideration,1586.21,0.29,0.02,30,8.41,13.87,89,14,9,6,4713,1
7325,15325,48,Female,74334,Social Media,Conversion,7809.75,0.24,0.17,23,6.44,1.01,55,3,5,2,1030,0
7326,15326,32,Female,118474,Social Media,Awareness,2817.4,0.06,0.19,10,6.86,10.2,64,4,5,7,3650,0
7327,15327,21,Female,149986,Referral,Conversion,1069.21,0.09,0.19,9,8.75,7.76,72,16,1,8,4281,0
7328,15328,57,Female,88345,Email,Conversion,2428.58,0.03,0.09,7,5.0,9.17,38,3,7,7,1539,1
7329,15329,26,Female,59761,SEO,Retention,3635.27,0.05,0.13,2,4.31,6.18,25,10,5,4,932,1
7330,15330,62,Male,142617,Social Media,Retention,449.63,0.08,0.17,18,7.86,7.48,17,18,1,5,68,0
7331,15331,26,Male,46930,Referral,Conversion,1502.59,0.07,0.05,3,3.67,11.51,71,13,0,2,741,1
7332,15332,43,Male,79117,Referral,Consideration,3306.08,0.07,0.02,28,3.95,7.51,14,5,8,2,1822,0
7333,15333,21,Male,43095,Referral,Awareness,3173.76,0.08,0.08,44,4.43,5.96,45,9,3,6,3879,0
7334,15334,34,Female,97482,SEO,Awareness,8023.83,0.1,0.18,40,8.71,4.5,21,9,9,8,428,0
7335,15335,33,Female,23991,Social Media,Consideration,8448.23,0.05,0.11,20,8.01,7.03,37,17,7,8,1832,0
7336,15336,32,Female,43519,Referral,Retention,2014.84,0.09,0.11,44,3.62,8.85,45,16,1,1,3527,0
7337,15337,52,Male,46657,SEO,Retention,1327.0,0.21,0.14,8,2.29,5.93,3,1,8,6,2207,1
7338,15338,69,Female,20826,Email,Consideration,6378.21,0.08,0.12,47,4.54,13.56,20,12,7,7,3407,0
7339,15339,22,Female,62625,PPC,Consideration,8065.77,0.06,0.02,17,6.62,14.94,79,11,1,0,1421,0
7340,15340,22,Male,102049,Social Media,Retention,9640.86,0.03,0.12,18,7.09,3.46,45,4,8,9,431,0
7341,15341,37,Female,37801,SEO,Conversion,167.28,0.16,0.13,16,2.8,9.84,88,7,7,3,1635,0
7342,15342,32,Female,49846,PPC,Retention,4195.41,0.25,0.13,43,3.24,3.49,22,3,1,8,2117,0
7343,15343,35,Female,59566,PPC,Conversion,7366.48,0.03,0.15,42,9.37,8.35,16,2,5,8,4494,1
7344,15344,64,Male,43157,SEO,Awareness,8302.74,0.17,0.11,23,4.47,6.2,95,3,4,4,2058,1
7345,15345,19,Female,48363,SEO,Awareness,716.63,0.2,0.18,48,3.83,4.06,65,8,1,6,3344,1
7346,15346,46,Male,70559,SEO,Conversion,6838.08,0.18,0.1,5,7.26,5.46,0,7,7,5,2462,0
7347,15347,30,Male,25136,Referral,Conversion,2960.49,0.26,0.11,30,5.21,2.29,72,10,0,3,1741,0
7348,15348,21,Female,77937,Email,Retention,838.51,0.26,0.16,26,3.22,1.65,89,14,7,6,2720,0
7349,15349,59,Female,37421,Referral,Consideration,4942.12,0.03,0.17,46,4.68,7.03,48,10,5,2,513,0
7350,15350,62,Female,145008,PPC,Conversion,1665.72,0.11,0.13,33,2.3,12.32,34,15,8,0,2749,1
7351,15351,27,Female,146158,PPC,Awareness,7396.37,0.2,0.03,45,3.52,10.4,59,5,5,1,741,0
7352,15352,48,Female,98027,PPC,Retention,7438.49,0.29,0.07,26,4.77,9.13,5,14,0,6,1973,0
7353,15353,58,Male,27546,SEO,Awareness,8436.47,0.24,0.01,26,5.66,6.6,40,13,9,9,548,0
7354,15354,25,Female,91439,Social Media,Retention,3837.93,0.06,0.07,34,7.67,7.29,72,15,4,3,2265,1
7355,15355,20,Male,66623,Referral,Consideration,231.77,0.09,0.12,11,4.46,0.81,83,13,6,6,2945,1
7356,15356,65,Male,36406,Social Media,Consideration,2671.39,0.23,0.16,28,5.91,14.13,48,3,3,7,675,0
7357,15357,63,Female,100485,Email,Awareness,4731.34,0.15,0.12,5,9.56,5.01,25,9,3,6,2266,1
7358,15358,26,Female,29825,Email,Conversion,6970.71,0.17,0.02,36,8.36,13.76,33,14,2,4,524,1
7359,15359,47,Female,91823,Referral,Conversion,3882.2,0.19,0.06,6,3.13,10.89,73,8,7,0,1667,0
7360,15360,28,Male,130497,PPC,Awareness,5406.88,0.04,0.12,5,2.92,8.64,93,13,4,5,370,1
7361,15361,52,Male,147079,Email,Conversion,5290.21,0.26,0.14,18,6.96,6.96,3,18,5,6,1575,1
7362,15362,54,Male,54173,Social Media,Conversion,1733.33,0.26,0.17,13,6.36,5.18,97,12,2,3,4390,0
7363,15363,59,Male,127974,Social Media,Awareness,6268.19,0.15,0.19,49,5.92,9.76,8,18,0,2,1750,1
7364,15364,30,Male,75619,SEO,Awareness,4448.59,0.19,0.18,20,2.39,14.57,68,4,7,5,2982,1
7365,15365,53,Female,103114,PPC,Consideration,8098.4,0.2,0.1,13,4.26,12.16,8,6,7,9,3171,1
7366,15366,30,Female,127071,SEO,Awareness,6937.05,0.07,0.15,39,7.83,6.17,24,19,6,2,3299,1
7367,15367,29,Female,27923,Referral,Consideration,1203.54,0.04,0.06,13,7.51,7.49,39,2,6,9,2666,0
7368,15368,54,Female,54374,Email,Consideration,4938.71,0.02,0.02,31,2.49,7.29,66,6,3,7,1348,1
7369,15369,27,Male,81713,SEO,Retention,7054.69,0.27,0.02,25,4.84,4.26,24,13,9,4,2680,0
7370,15370,26,Female,61411,SEO,Conversion,961.42,0.11,0.06,2,4.98,12.79,50,4,5,5,1862,1
7371,15371,69,Male,84368,Referral,Awareness,7945.72,0.03,0.02,14,5.58,10.55,17,15,5,2,2877,0
7372,15372,24,Female,28316,Social Media,Conversion,2297.84,0.15,0.17,20,5.15,9.16,58,19,7,0,4909,0
7373,15373,19,Female,129950,Social Media,Retention,5080.54,0.03,0.1,29,5.52,6.78,74,0,0,0,4662,1
7374,15374,40,Female,30556,Referral,Awareness,9411.56,0.03,0.16,47,8.32,3.97,86,14,5,4,4474,1
7375,15375,56,Male,30058,Social Media,Awareness,5756.21,0.15,0.19,46,4.51,9.78,58,11,1,4,1141,0
7376,15376,57,Female,124554,Referral,Retention,4298.14,0.16,0.2,13,5.97,3.93,33,13,4,0,4031,1
7377,15377,56,Male,119987,Social Media,Conversion,167.27,0.18,0.19,46,6.46,0.63,52,15,8,5,3369,1
7378,15378,38,Male,45482,Referral,Consideration,1420.79,0.2,0.15,38,9.48,1.47,97,15,0,8,4430,0
7379,15379,40,Male,64494,Social Media,Retention,5828.77,0.2,0.09,36,6.89,10.56,46,3,5,3,632,1
7380,15380,46,Female,45005,SEO,Retention,4988.87,0.14,0.12,40,2.18,5.97,23,1,8,7,1930,0
7381,15381,31,Female,104671,SEO,Awareness,3701.91,0.2,0.17,47,6.24,3.49,60,6,4,6,1862,0
7382,15382,43,Male,109424,Social Media,Consideration,9239.84,0.1,0.18,27,6.96,3.95,56,4,4,5,146,0
7383,15383,68,Female,52481,Referral,Retention,3391.58,0.14,0.19,1,1.09,7.67,65,6,2,1,2566,1
7384,15384,22,Female,48401,SEO,Conversion,5417.79,0.12,0.15,21,1.68,13.63,76,1,1,8,1187,0
7385,15385,48,Female,60431,Email,Retention,5730.26,0.11,0.11,6,1.17,4.4,19,11,6,9,3085,1
7386,15386,42,Male,84459,Social Media,Conversion,5321.94,0.08,0.19,43,1.43,10.0,70,0,2,5,2647,0
7387,15387,48,Female,110473,Email,Awareness,4828.1,0.03,0.19,31,1.81,12.47,72,2,2,9,1732,0
7388,15388,67,Female,131387,Email,Retention,3436.93,0.16,0.1,15,9.62,7.59,33,0,1,0,1903,0
7389,15389,37,Female,143311,PPC,Conversion,9096.76,0.17,0.13,35,2.86,0.89,53,2,3,9,166,0
7390,15390,61,Female,137410,Email,Awareness,4562.95,0.11,0.16,1,2.84,12.04,64,15,7,4,2586,0
7391,15391,34,Female,140327,Email,Awareness,5331.64,0.29,0.09,16,8.72,13.25,71,18,3,5,921,0
7392,15392,62,Male,98682,PPC,Awareness,6599.13,0.17,0.17,48,7.77,0.95,50,7,3,7,1999,0
7393,15393,19,Male,115637,PPC,Retention,769.79,0.27,0.03,2,7.08,2.18,40,18,9,9,1265,0
7394,15394,42,Male,96789,PPC,Awareness,7834.75,0.18,0.1,47,4.8,1.76,0,4,9,3,1784,1
7395,15395,30,Female,68504,Referral,Awareness,5173.82,0.07,0.1,22,1.28,3.71,24,0,5,8,4808,0
7396,15396,56,Male,23223,PPC,Conversion,6606.05,0.29,0.14,36,8.44,7.69,92,12,8,2,158,0
7397,15397,45,Female,90977,Referral,Awareness,7742.92,0.27,0.03,38,8.75,0.98,51,4,2,7,3387,1
7398,15398,59,Female,128126,Social Media,Retention,8753.58,0.15,0.03,27,5.34,2.95,80,19,6,1,2183,0
7399,15399,23,Female,60149,Referral,Consideration,3982.98,0.08,0.18,44,6.8,6.41,70,18,3,5,1829,0
7400,15400,20,Female,32863,Social Media,Awareness,8133.16,0.07,0.07,40,5.3,9.68,98,6,6,0,2652,0
7401,15401,52,Female,123488,PPC,Retention,2662.49,0.24,0.07,7,3.67,13.69,15,12,3,3,3615,1
7402,15402,35,Female,49564,PPC,Awareness,6637.32,0.03,0.16,32,5.86,12.53,20,13,5,9,3244,1
7403,15403,28,Female,102189,Social Media,Retention,1116.8,0.2,0.09,3,7.2,1.28,1,17,2,8,3828,1
7404,15404,37,Male,109624,SEO,Awareness,298.3,0.2,0.17,6,2.39,14.52,89,13,3,6,4000,0
7405,15405,22,Female,42499,Referral,Conversion,1048.05,0.06,0.09,10,5.78,4.37,68,12,4,9,2408,1
7406,15406,36,Female,127619,Email,Consideration,3261.89,0.21,0.15,39,7.98,5.77,4,7,6,9,2078,0
7407,15407,39,Female,146056,PPC,Consideration,407.84,0.21,0.11,7,5.28,1.58,72,19,0,3,4710,0
7408,15408,36,Female,109218,Referral,Retention,6341.86,0.11,0.19,19,2.41,14.07,52,17,7,6,3827,1
7409,15409,64,Female,52132,Referral,Retention,3233.79,0.15,0.07,42,8.83,8.42,17,13,5,2,288,0
7410,15410,33,Male,146272,PPC,Consideration,7390.12,0.25,0.08,38,7.06,7.99,18,1,7,3,3141,0
7411,15411,41,Female,24533,Social Media,Conversion,554.56,0.16,0.19,27,6.69,0.72,62,10,7,0,3018,1
7412,15412,58,Male,102962,PPC,Conversion,2245.35,0.19,0.15,10,6.87,0.55,5,14,8,0,46,0
7413,15413,21,Male,100096,Referral,Awareness,4139.23,0.13,0.16,49,3.21,10.39,62,9,3,3,853,1
7414,15414,32,Female,54409,SEO,Conversion,3888.25,0.05,0.07,21,5.43,7.49,26,16,2,8,657,1
7415,15415,42,Female,101461,Social Media,Consideration,1396.89,0.3,0.11,35,3.93,7.86,53,10,0,0,1653,1
7416,15416,61,Male,42987,PPC,Consideration,9941.95,0.16,0.07,5,8.5,9.93,30,7,8,1,1225,1
7417,15417,52,Female,30633,Email,Conversion,2915.95,0.11,0.06,6,6.3,2.62,63,1,1,4,247,0
7418,15418,31,Female,121601,PPC,Conversion,7238.22,0.22,0.11,9,7.46,14.98,20,2,8,6,2238,1
7419,15419,66,Female,76207,Referral,Consideration,2278.26,0.19,0.2,39,6.94,1.67,13,6,9,1,475,0
7420,15420,36,Female,70535,Referral,Consideration,8790.73,0.08,0.05,3,5.35,4.38,79,13,7,6,3193,0
7421,15421,55,Female,115661,Email,Consideration,3938.81,0.26,0.06,8,8.24,10.56,1,11,8,4,1361,0
7422,15422,53,Male,23996,Social Media,Consideration,9018.93,0.03,0.06,37,6.54,7.98,17,4,1,5,647,1
7423,15423,24,Female,20014,Referral,Consideration,3484.17,0.19,0.16,48,3.04,1.9,17,4,6,2,1526,1
7424,15424,47,Male,100431,Social Media,Conversion,185.57,0.15,0.11,18,3.62,11.74,34,6,6,9,1241,0
7425,15425,36,Male,21674,Social Media,Conversion,5218.5,0.1,0.08,45,8.44,14.57,77,0,2,5,1566,1
7426,15426,66,Female,57867,PPC,Awareness,5295.4,0.25,0.17,32,9.47,7.36,81,16,3,1,1888,1
7427,15427,42,Female,105537,Social Media,Awareness,1286.36,0.2,0.07,37,5.93,4.17,82,18,9,9,3292,0
7428,15428,33,Male,77251,Referral,Retention,2426.14,0.23,0.08,21,4.47,2.05,24,7,8,9,1178,0
7429,15429,64,Male,75709,Referral,Awareness,7856.61,0.13,0.02,38,6.63,3.48,98,11,0,4,3665,1
7430,15430,57,Female,140162,SEO,Conversion,463.88,0.28,0.03,0,5.35,5.01,6,2,2,4,1795,1
7431,15431,68,Female,37864,Social Media,Awareness,4946.31,0.11,0.04,48,8.58,3.23,2,11,6,5,86,0
7432,15432,25,Female,46321,SEO,Awareness,5351.04,0.16,0.08,20,8.5,10.42,56,7,1,2,2199,1
7433,15433,35,Male,44082,PPC,Conversion,6918.25,0.28,0.11,48,5.11,0.83,75,3,2,1,2948,0
7434,15434,45,Female,137734,SEO,Consideration,470.82,0.03,0.01,6,8.24,6.43,53,6,3,2,874,0
7435,15435,33,Male,60131,Social Media,Conversion,5897.9,0.04,0.05,45,2.74,5.93,15,13,0,3,3597,0
7436,15436,69,Male,91493,Referral,Conversion,130.67,0.3,0.04,6,4.37,13.23,19,1,8,7,1356,0
7437,15437,36,Female,24210,PPC,Retention,2725.27,0.29,0.06,21,1.72,4.46,4,4,8,6,4629,1
7438,15438,59,Female,134080,Social Media,Retention,5046.87,0.23,0.04,12,8.27,8.94,60,11,2,0,743,0
7439,15439,34,Male,140159,PPC,Retention,9121.69,0.15,0.05,22,9.78,0.57,30,4,4,6,1677,1
7440,15440,62,Male,135663,Email,Consideration,1353.24,0.16,0.2,21,6.19,13.8,23,12,1,2,3890,0
7441,15441,30,Female,84586,Social Media,Awareness,1775.96,0.08,0.12,25,7.9,9.73,62,1,7,3,1115,0
7442,15442,24,Male,103605,Email,Retention,6725.58,0.14,0.15,17,4.61,12.01,44,9,4,9,4703,0
7443,15443,44,Male,54851,SEO,Conversion,3811.13,0.14,0.17,6,6.05,8.76,43,11,1,6,695,0
7444,15444,27,Female,46865,Social Media,Retention,6271.87,0.02,0.14,1,4.13,12.33,87,15,5,1,2147,1
7445,15445,51,Male,103606,Email,Conversion,9974.8,0.14,0.14,18,7.27,1.72,79,16,5,8,385,1
7446,15446,53,Male,24158,Referral,Consideration,9870.03,0.15,0.13,13,3.22,10.8,38,14,4,4,3181,0
7447,15447,42,Female,141497,SEO,Retention,3601.76,0.2,0.13,24,2.38,2.66,27,0,5,3,4495,0
7448,15448,23,Female,77852,Social Media,Conversion,5088.86,0.16,0.19,32,9.09,8.86,4,2,7,8,1352,0
7449,15449,41,Female,69339,Social Media,Awareness,9056.43,0.26,0.05,47,8.78,14.79,76,11,4,8,359,1
7450,15450,35,Female,121086,Referral,Consideration,1012.46,0.12,0.06,38,8.51,3.12,14,9,0,1,2180,1
7451,15451,40,Female,40572,Referral,Conversion,4577.81,0.13,0.03,47,8.39,4.21,48,8,1,8,2232,0
7452,15452,23,Female,24100,Email,Awareness,3838.02,0.18,0.17,19,7.57,3.56,3,3,8,0,3724,0
7453,15453,46,Female,64469,Email,Awareness,3019.34,0.07,0.1,43,8.87,6.48,13,1,7,0,3308,1
7454,15454,42,Male,101061,Email,Conversion,9942.62,0.12,0.18,4,2.89,7.58,90,0,3,5,856,0
7455,15455,34,Female,80861,PPC,Retention,7362.14,0.21,0.09,48,8.83,2.82,9,9,0,0,900,0
7456,15456,63,Female,38456,SEO,Awareness,3948.6,0.13,0.09,20,9.26,0.9,86,12,7,5,2541,0
7457,15457,41,Female,75803,Social Media,Consideration,8307.32,0.27,0.1,12,7.44,5.45,91,6,0,5,3720,1
7458,15458,28,Female,85633,SEO,Awareness,4947.69,0.19,0.13,13,6.39,6.04,43,17,8,8,3730,0
7459,15459,43,Female,95019,Referral,Retention,8740.96,0.05,0.16,15,3.12,6.05,76,14,9,6,1028,0
7460,15460,68,Female,141493,SEO,Consideration,2737.16,0.15,0.08,44,8.8,10.14,35,7,8,1,146,0
7461,15461,51,Male,56232,SEO,Consideration,2313.64,0.23,0.13,49,6.19,7.01,58,17,4,0,898,1
7462,15462,45,Male,87323,Email,Consideration,2548.14,0.2,0.05,49,6.5,2.06,31,17,2,2,1302,1
7463,15463,20,Female,126067,Referral,Conversion,5430.96,0.27,0.12,40,6.46,14.02,64,12,0,1,1834,1
7464,15464,28,Male,41788,SEO,Awareness,2984.0,0.23,0.11,27,8.8,10.66,63,15,1,7,4179,1
7465,15465,55,Male,118987,Social Media,Retention,1556.48,0.03,0.18,0,2.23,3.59,3,9,4,9,916,0
7466,15466,31,Male,36092,Email,Conversion,9946.82,0.04,0.18,1,1.56,14.06,0,11,1,9,1357,1
7467,15467,68,Male,21132,SEO,Conversion,9014.29,0.2,0.1,7,3.02,14.88,81,7,5,3,3393,1
7468,15468,43,Female,97850,Referral,Consideration,6386.62,0.08,0.01,12,5.43,3.36,76,0,2,2,3807,0
7469,15469,65,Male,124181,Social Media,Conversion,8926.27,0.18,0.17,37,5.22,6.02,88,8,6,1,4505,1
7470,15470,38,Male,108118,Referral,Awareness,9361.08,0.24,0.01,18,5.61,1.5,20,19,9,0,2468,1
7471,15471,56,Male,113316,Referral,Conversion,6793.47,0.18,0.1,1,2.03,7.5,78,5,9,6,1388,1
7472,15472,47,Female,146003,Referral,Conversion,5234.93,0.13,0.01,30,8.14,11.92,40,17,8,1,1131,1
7473,15473,25,Male,117772,PPC,Consideration,8831.82,0.2,0.08,9,3.72,13.61,40,4,0,0,2779,0
7474,15474,68,Female,138524,Social Media,Consideration,5721.19,0.05,0.13,4,9.22,8.41,9,16,2,5,3984,0
7475,15475,37,Male,33068,Referral,Conversion,1355.33,0.22,0.08,22,8.56,5.23,98,11,9,3,4394,1
7476,15476,65,Female,67401,PPC,Consideration,3731.87,0.21,0.19,29,1.57,8.83,3,4,3,2,2980,1
7477,15477,49,Female,68526,Email,Retention,4514.62,0.16,0.13,31,1.48,2.17,68,11,5,1,3730,1
7478,15478,39,Male,78958,PPC,Retention,9360.15,0.09,0.13,0,6.66,12.61,43,4,2,5,1868,1
7479,15479,24,Female,135729,Email,Retention,6625.94,0.24,0.08,44,1.7,8.05,58,6,3,3,1427,1
7480,15480,26,Female,96593,PPC,Conversion,8765.25,0.16,0.02,43,6.15,14.75,37,11,9,9,3866,1
7481,15481,62,Female,75041,Referral,Awareness,7600.16,0.03,0.15,41,1.71,6.31,23,0,4,5,771,0
7482,15482,18,Female,119158,PPC,Awareness,3167.62,0.28,0.15,2,5.31,9.98,23,10,3,3,1625,0
7483,15483,46,Female,124042,PPC,Consideration,7215.22,0.23,0.11,46,4.77,5.43,18,0,2,9,1088,1
7484,15484,25,Female,83372,Referral,Awareness,2033.47,0.18,0.09,29,6.32,2.64,83,14,6,8,2089,1
7485,15485,21,Female,87562,Email,Awareness,4140.64,0.14,0.11,36,4.21,11.44,91,1,7,5,1388,0
7486,15486,52,Male,112099,Referral,Conversion,8080.31,0.29,0.15,27,2.26,10.25,42,19,1,5,3151,0
7487,15487,20,Male,84046,Social Media,Consideration,6158.1,0.23,0.15,20,8.58,11.82,74,16,9,8,1914,0
7488,15488,62,Female,123669,PPC,Awareness,8271.58,0.17,0.14,12,3.69,14.71,86,0,5,3,1687,1
7489,15489,57,Female,88086,Social Media,Retention,2621.57,0.2,0.18,39,1.61,14.9,78,19,8,7,4132,1
7490,15490,24,Female,148088,Referral,Consideration,7522.51,0.09,0.13,25,5.51,13.97,84,10,0,3,1066,1
7491,15491,44,Female,116458,Referral,Consideration,2103.01,0.07,0.01,39,8.9,13.48,99,12,7,6,4338,1
7492,15492,18,Female,27089,SEO,Consideration,5498.51,0.09,0.13,29,3.53,4.87,12,3,5,8,2936,0
7493,15493,44,Female,36623,Social Media,Retention,4391.99,0.1,0.13,23,5.06,7.29,31,3,3,2,1159,0
7494,15494,33,Female,69641,SEO,Awareness,5609.11,0.22,0.02,37,4.62,1.18,9,7,5,4,4431,1
7495,15495,55,Female,32043,Social Media,Retention,1441.78,0.05,0.09,40,1.44,10.42,58,3,9,0,3878,0
7496,15496,24,Female,86572,SEO,Consideration,3676.16,0.24,0.13,45,8.82,8.42,45,14,8,3,896,0
7497,15497,61,Male,84136,SEO,Consideration,6702.35,0.16,0.14,4,7.83,10.75,31,10,4,2,648,1
7498,15498,40,Male,144218,Social Media,Conversion,5629.45,0.12,0.18,15,1.86,10.37,48,11,4,2,687,1
7499,15499,58,Female,108052,Referral,Conversion,5534.8,0.1,0.17,45,2.19,4.44,83,1,2,5,820,1
7500,15500,28,Female,106700,Email,Conversion,5157.22,0.16,0.03,41,1.1,7.19,38,9,8,5,1454,0
7501,15501,59,Male,77061,Referral,Conversion,9444.46,0.1,0.13,48,9.87,2.02,50,8,2,1,3246,0
7502,15502,50,Male,137957,Email,Consideration,9352.24,0.13,0.12,15,4.75,1.73,15,6,4,5,778,1
7503,15503,67,Female,26122,Social Media,Retention,3665.44,0.22,0.07,48,9.37,7.17,38,12,0,1,4022,0
7504,15504,53,Female,67346,PPC,Conversion,3583.76,0.19,0.05,47,4.78,8.56,59,11,9,9,737,1
7505,15505,54,Female,145434,Referral,Retention,5593.49,0.23,0.05,9,1.93,5.12,4,16,6,1,1122,1
7506,15506,58,Female,117322,SEO,Conversion,1046.5,0.22,0.04,17,4.09,1.39,80,3,7,8,3853,1
7507,15507,34,Female,133993,Referral,Awareness,3099.77,0.25,0.16,37,4.76,10.09,99,6,7,7,2915,0
7508,15508,52,Male,36150,Social Media,Conversion,2385.59,0.07,0.04,16,2.59,10.32,63,8,9,6,2626,0
7509,15509,65,Female,107630,PPC,Retention,2311.56,0.3,0.06,40,1.48,5.15,47,19,0,0,1039,0
7510,15510,22,Female,97228,PPC,Conversion,6421.2,0.15,0.05,39,3.85,0.51,25,6,9,2,4711,1
7511,15511,65,Male,32054,Referral,Awareness,3905.07,0.22,0.15,30,5.85,9.72,50,7,9,8,1313,1
7512,15512,49,Male,21767,Referral,Retention,1794.53,0.21,0.04,25,3.3,1.52,67,2,9,6,4604,0
7513,15513,20,Male,24708,Referral,Retention,8886.96,0.17,0.01,25,9.63,3.74,25,14,0,5,352,0
7514,15514,69,Female,126657,Social Media,Retention,8754.07,0.3,0.08,39,5.33,4.09,19,14,6,6,731,1
7515,15515,64,Male,77999,Email,Consideration,8638.38,0.07,0.07,11,2.17,4.32,76,11,0,8,3217,1
7516,15516,52,Female,72158,Email,Retention,3968.37,0.13,0.09,17,4.72,9.44,70,15,4,8,3380,0
7517,15517,69,Female,49292,SEO,Consideration,664.13,0.05,0.15,33,7.37,1.65,23,15,3,9,983,0
7518,15518,31,Female,48082,Social Media,Awareness,1156.75,0.06,0.01,34,5.38,9.86,66,6,2,8,0,1
7519,15519,65,Female,54024,PPC,Retention,2832.88,0.22,0.02,10,3.98,7.53,66,5,0,9,2543,0
7520,15520,48,Male,112270,SEO,Retention,2277.7,0.01,0.06,29,1.96,5.56,49,17,7,5,397,0
7521,15521,48,Female,128447,PPC,Retention,8752.46,0.27,0.18,44,5.14,9.26,15,11,2,0,4297,0
7522,15522,34,Female,43461,PPC,Awareness,9864.95,0.19,0.04,49,1.88,13.17,94,9,9,3,3087,0
7523,15523,41,Male,25351,Referral,Consideration,8185.07,0.14,0.2,10,4.34,8.39,32,8,3,7,94,1
7524,15524,69,Female,67031,PPC,Conversion,7325.5,0.11,0.16,45,2.05,2.76,77,12,3,4,668,0
7525,15525,40,Female,119053,PPC,Awareness,5927.38,0.05,0.1,3,7.09,8.59,49,18,0,0,1423,0
7526,15526,35,Male,102628,Social Media,Awareness,7722.09,0.28,0.15,35,7.95,7.08,88,4,0,5,3848,0
7527,15527,67,Female,124720,Referral,Awareness,9475.63,0.22,0.11,9,3.19,14.14,1,7,3,0,299,1
7528,15528,31,Female,144501,Referral,Consideration,6053.31,0.11,0.12,33,1.67,9.1,58,1,5,0,2228,1
7529,15529,67,Female,59718,SEO,Consideration,1630.67,0.03,0.12,30,4.12,1.01,40,9,5,0,3546,1
7530,15530,32,Female,130632,Referral,Consideration,1722.2,0.1,0.13,31,6.04,2.25,76,3,3,6,609,0
7531,15531,32,Male,147535,Email,Consideration,5880.24,0.06,0.02,49,7.91,8.22,62,9,5,9,4562,0
7532,15532,23,Male,110577,Social Media,Consideration,3401.34,0.24,0.13,27,4.63,12.03,81,13,1,6,4807,0
7533,15533,44,Female,146875,SEO,Retention,9111.45,0.22,0.15,42,4.29,1.89,61,8,3,7,2218,0
7534,15534,32,Female,111212,Email,Conversion,6155.26,0.15,0.07,36,9.18,8.7,83,13,3,5,3450,0
