CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
14023,66,Male,52643,Referral,Consideration,968.44,0.14,0.07,28,9.33,1.11,73,17,7,9,3474,1
13105,28,Male,35804,Social Media,Retention,4813.86,0.28,0.03,15,2.78,14.8,65,13,6,2,3333,1
15402,35,Female,49564,PPC,Awareness,6637.32,0.03,0.16,32,5.86,12.53,20,13,5,9,3244,1
10945,42,Female,32420,Referral,Consideration,7902.97,0.15,0.06,46,9.54,9.38,10,6,4,3,3576,1
12621,43,Female,106340,Social Media,Consideration,7402.63,0.18,0.07,2,1.0,2.11,21,19,4,5,4034,1
14914,49,Male,52822,SEO,Consideration,6375.34,0.27,0.05,20,7.08,8.71,16,8,3,3,1873,1
11809,44,Female,138284,Email,Retention,5126.8,0.25,0.08,8,4.73,9.8,72,15,4,3,1485,1
12470,69,Female,98670,Social Media,Conversion,6896.93,0.1,0.11,43,6.98,4.49,5,17,0,3,4503,1
14463,64,Male,20535,Social Media,Conversion,6767.89,0.02,0.15,28,7.32,2.47,57,15,6,8,2611,1
12032,68,Male,106371,Referral,Consideration,1454.98,0.17,0.07,1,8.05,9.42,78,4,8,0,1908,1
13215,31,Male,62987,SEO,Retention,286.19,0.24,0.08,15,2.54,3.44,66,13,5,7,2639,1
14493,38,Male,72123,Referral,Consideration,4400.51,0.05,0.02,22,9.79,8.19,46,15,8,5,1989,1
13284,42,Female,129507,Email,Conversion,6783.81,0.26,0.04,19,7.73,10.95,30,13,1,9,2267,1
10143,45,Female,60868,SEO,Retention,4861.84,0.1,0.16,22,5.2,1.16,39,1,8,3,2317,1
8153,43,Male,54062,PPC,Consideration,3454.22,0.18,0.2,5,3.59,14.69,49,9,6,6,3824,1
14223,33,Male,27453,SEO,Conversion,7406.23,0.28,0.01,12,2.64,9.1,57,1,4,6,4828,1
10124,68,Male,111641,Email,Retention,6820.66,0.23,0.16,14,8.5,11.18,88,0,0,4,4930,1
12765,55,Female,42119,Referral,Conversion,4740.38,0.29,0.11,44,2.54,1.5,94,0,6,8,66,1
13346,49,Female,84277,Referral,Awareness,4667.34,0.18,0.06,22,2.41,3.47,94,18,5,0,2284,1
12498,61,Male,26185,Email,Awareness,9202.16,0.13,0.14,22,1.93,5.76,67,12,2,9,3863,1
11703,62,Female,34530,Social Media,Consideration,4384.78,0.04,0.06,30,7.6,8.37,77,5,6,0,3662,1
13413,67,Female,92986,Referral,Retention,1150.33,0.28,0.04,17,9.14,9.05,81,3,3,0,3373,1
13648,59,Female,94379,Email,Conversion,6481.47,0.21,0.04,7,4.61,10.3,60,14,0,3,3146,1
9579,52,Female,72967,PPC,Consideration,5242.92,0.19,0.14,1,2.58,13.26,36,7,6,3,4048,1
9985,33,Female,29941,Referral,Conversion,1361.96,0.28,0.11,23,8.93,6.46,48,19,7,8,4646,1
13852,63,Female,44236,Email,Retention,5502.2,0.09,0.15,4,4.62,1.52,23,10,7,6,2503,1
14693,37,Female,114165,Referral,Consideration,5982.9,0.23,0.06,29,4.1,6.47,20,0,0,4,2730,1
13955,34,Female,23841,Email,Awareness,1997.55,0.21,0.19,8,3.55,10.64,78,6,1,9,4027,1
10683,40,Female,132626,Referral,Conversion,5170.46,0.13,0.05,35,3.39,4.03,4,7,2,7,1606,1
12143,30,Male,69665,SEO,Retention,3684.04,0.19,0.14,10,5.66,8.77,71,11,0,1,4234,1
9082,43,Male,101619,Referral,Conversion,8430.34,0.01,0.04,15,3.33,13.17,64,19,6,6,2986,1
15429,64,Male,75709,Referral,Awareness,7856.61,0.13,0.02,38,6.63,3.48,98,11,0,4,3665,1
9820,49,Female,71464,SEO,Retention,1972.0,0.13,0.13,31,2.62,0.89,82,10,5,0,980,0
15351,27,Female,146158,PPC,Awareness,7396.37,0.2,0.03,45,3.52,10.4,59,5,5,1,741,0
12569,60,Male,77557,Email,Awareness,7015.42,0.14,0.02,42,1.33,4.77,24,19,2,9,1096,1
15722,39,Female,138692,Social Media,Consideration,2031.57,0.2,0.11,28,8.35,0.69,65,7,1,6,4256,1
13399,57,Female,109640,Email,Conversion,8705.25,0.27,0.2,26,9.89,12.35,8,1,8,0,1274,1
13238,36,Female,147148,Referral,Retention,7006.56,0.12,0.03,41,3.52,3.05,52,17,3,9,2835,1
8938,68,Male,142402,Referral,Retention,3890.34,0.2,0.09,49,8.67,13.49,80,9,7,2,1573,1
11282,20,Female,31752,Referral,Consideration,313.58,0.04,0.06,5,1.93,5.79,20,18,3,3,1984,1
13223,45,Female,22781,Email,Retention,1687.6,0.19,0.03,19,5.45,2.96,67,9,4,0,2386,1
13769,24,Female,85035,Social Media,Consideration,8733.33,0.04,0.03,6,3.79,3.61,55,6,9,1,2354,0
15866,39,Male,140417,Social Media,Consideration,3874.59,0.26,0.01,38,1.52,5.32,50,15,5,7,2901,0
13245,46,Female,64023,Email,Retention,8655.0,0.11,0.13,10,8.18,14.2,62,14,8,4,3898,1
9150,54,Female,147872,Email,Conversion,7998.61,0.28,0.08,17,6.85,5.14,71,14,4,0,2877,1
14601,41,Female,94635,Email,Awareness,1902.34,0.04,0.01,12,1.38,4.73,82,12,4,9,3662,0
15705,46,Female,39760,Email,Awareness,1055.67,0.23,0.06,38,9.31,6.92,26,1,3,2,1503,1
14592,49,Male,110312,Email,Awareness,3926.93,0.18,0.14,22,2.78,1.47,74,13,6,6,2866,1
12709,55,Female,111810,PPC,Awareness,3558.76,0.13,0.08,6,5.27,13.83,30,0,0,1,2141,0
14714,56,Male,86224,Email,Consideration,6501.84,0.21,0.02,33,4.71,13.3,28,2,6,8,2857,1
11117,63,Female,50255,Email,Consideration,9688.73,0.07,0.02,38,2.64,2.69,78,8,3,6,2939,1
15034,27,Male,109262,Referral,Consideration,4610.6,0.17,0.12,43,3.09,6.43,74,4,9,2,4513,1
9833,36,Male,146305,Social Media,Retention,4700.96,0.13,0.05,23,9.15,11.69,44,15,8,8,2746,1
10136,35,Female,99472,SEO,Awareness,4244.86,0.17,0.18,1,9.61,8.44,84,6,2,1,262,0
9037,54,Female,89702,Referral,Conversion,5604.58,0.15,0.19,42,9.05,8.33,9,4,8,5,890,1
13176,59,Female,50802,SEO,Conversion,5514.02,0.05,0.03,40,3.49,10.14,25,12,6,2,2387,1
14422,69,Male,132373,PPC,Consideration,836.58,0.29,0.14,25,8.14,2.63,98,16,0,1,2703,1
14278,49,Male,142614,Social Media,Consideration,9056.88,0.24,0.08,46,3.79,7.32,85,10,9,5,3526,1
8343,20,Male,133216,Email,Consideration,8208.78,0.17,0.05,26,4.85,12.27,42,10,5,9,4101,1
14801,66,Female,118997,PPC,Awareness,9236.8,0.22,0.14,14,6.81,7.22,47,9,7,9,575,1
14828,69,Female,128176,PPC,Awareness,9965.89,0.02,0.09,44,8.34,3.25,98,7,7,1,822,1
10189,52,Male,33105,PPC,Retention,1559.62,0.29,0.05,25,7.08,3.47,30,11,0,6,4077,1
10298,55,Female,39861,PPC,Retention,7555.07,0.24,0.14,10,8.23,9.19,78,17,6,6,3139,1
9552,22,Female,64261,PPC,Conversion,422.04,0.28,0.07,0,4.69,7.02,40,2,1,0,871,0
9236,19,Female,55133,Referral,Consideration,1828.92,0.1,0.07,17,8.7,5.89,85,16,3,7,843,1
11797,28,Male,38254,Email,Consideration,610.96,0.02,0.16,8,9.52,9.42,72,6,7,1,4225,1
11337,52,Female,126279,Referral,Retention,9393.46,0.02,0.18,31,5.11,5.05,29,15,7,1,3990,1
11261,44,Male,22458,SEO,Consideration,5885.86,0.22,0.02,22,2.1,8.45,35,9,4,9,4478,1
13700,53,Female,77235,Social Media,Awareness,4889.17,0.28,0.09,35,1.92,6.21,45,10,3,3,1789,1
13887,26,Female,104624,Email,Consideration,9643.88,0.07,0.17,14,8.64,3.06,3,7,9,7,3427,1
8155,30,Female,45041,Social Media,Retention,582.71,0.16,0.01,29,7.37,9.2,81,4,3,6,858,1
13730,34,Male,107762,PPC,Consideration,6898.32,0.14,0.1,12,7.19,7.51,3,7,4,8,1245,1
12659,59,Female,114808,Referral,Consideration,9983.98,0.01,0.05,22,9.07,14.67,37,1,9,9,1472,1
10199,31,Male,121971,PPC,Conversion,8290.91,0.13,0.05,0,4.58,13.53,66,13,2,2,4124,1
11491,68,Female,74431,Referral,Retention,4921.78,0.12,0.16,2,5.02,5.67,54,0,0,3,2011,1
11393,26,Male,55584,PPC,Conversion,4720.39,0.25,0.06,28,7.1,5.35,25,8,2,4,1927,1
13392,29,Male,119878,PPC,Consideration,8091.73,0.16,0.15,14,5.95,14.25,20,19,3,9,622,1
12193,48,Male,111997,Social Media,Conversion,1044.86,0.09,0.2,24,6.94,13.29,10,2,3,0,2771,1
8898,59,Female,24782,PPC,Conversion,3421.93,0.22,0.16,1,8.04,11.35,50,7,9,4,1126,1
9476,67,Female,31584,SEO,Consideration,543.78,0.23,0.02,33,2.48,11.99,5,0,0,3,2956,0
14247,68,Male,33859,PPC,Awareness,6234.35,0.25,0.08,4,5.78,4.3,18,18,9,3,3352,1
12333,61,Male,102418,PPC,Retention,3050.56,0.22,0.05,24,1.9,13.24,57,10,8,8,1937,1
14594,65,Male,101399,PPC,Retention,9871.08,0.16,0.07,43,4.02,3.74,93,14,7,4,2726,1
9884,65,Female,21694,Social Media,Conversion,5979.67,0.23,0.2,19,8.54,9.1,68,16,0,0,2701,1
13000,18,Male,134759,PPC,Retention,8715.75,0.07,0.02,46,8.09,14.7,1,19,9,5,4633,1
15471,56,Male,113316,Referral,Conversion,6793.47,0.18,0.1,1,2.03,7.5,78,5,9,6,1388,1
11641,40,Male,31526,Referral,Retention,3844.73,0.05,0.13,13,1.69,14.29,17,8,8,0,2968,1
11347,69,Male,137495,Social Media,Consideration,1715.36,0.18,0.17,20,6.75,8.36,22,18,4,2,2688,1
10552,26,Female,96151,PPC,Conversion,1891.22,0.02,0.01,26,6.6,11.29,96,5,3,4,1782,1
11277,31,Female,83804,PPC,Retention,8820.68,0.15,0.08,43,8.88,7.53,29,7,8,0,4297,1
9317,24,Male,90063,Social Media,Retention,5213.74,0.01,0.03,42,2.59,8.67,70,1,7,0,3360,0
10840,38,Male,100875,Email,Consideration,7754.47,0.2,0.17,13,2.04,5.89,50,9,8,3,690,1
15007,38,Male,116550,Referral,Awareness,2670.45,0.21,0.05,15,9.53,5.15,20,19,9,9,820,1
11707,55,Female,71714,SEO,Conversion,1106.42,0.24,0.13,25,4.57,4.57,48,15,8,6,4015,1
15835,24,Male,68266,Email,Consideration,2495.27,0.21,0.14,36,6.08,10.5,52,18,6,2,1254,1
14973,29,Male,37957,PPC,Awareness,4173.51,0.1,0.07,11,4.2,7.48,74,16,4,7,899,1
15954,60,Male,72018,SEO,Conversion,2734.43,0.14,0.16,40,5.01,14.48,97,14,5,5,3555,0
14615,38,Female,72445,Email,Consideration,8523.51,0.06,0.04,36,3.23,0.61,59,5,8,5,2092,1
9381,55,Male,132555,SEO,Retention,3741.38,0.12,0.12,42,4.66,13.59,47,5,2,8,74,1
11550,55,Male,23728,Referral,Conversion,8949.99,0.11,0.06,46,2.57,10.31,36,1,8,4,4841,1
11533,53,Female,56432,SEO,Consideration,4175.09,0.11,0.08,11,8.02,10.32,85,0,5,4,2539,1
10424,65,Female,142850,SEO,Conversion,5122.07,0.05,0.11,15,3.96,9.94,97,10,6,0,1178,1
11818,34,Male,71595,Email,Awareness,4997.48,0.1,0.07,14,7.41,7.47,6,12,5,2,3849,1
10809,55,Female,33213,Social Media,Conversion,8236.31,0.1,0.02,48,6.06,13.19,94,15,6,9,1854,1
14055,69,Male,80941,PPC,Conversion,1083.28,0.1,0.1,30,2.92,4.08,98,1,6,4,1583,1
10387,24,Male,84014,Email,Conversion,3949.98,0.14,0.13,13,2.71,1.74,11,16,4,2,491,1
11471,26,Female,78415,Email,Awareness,9497.64,0.11,0.03,23,2.85,12.03,81,16,0,5,1763,1
11002,58,Male,117576,Email,Awareness,1871.87,0.06,0.11,7,6.25,6.34,89,10,1,0,1232,0
12554,37,Male,79454,Email,Conversion,403.07,0.04,0.03,25,4.35,7.6,25,2,7,9,626,1
10887,39,Female,57682,Email,Awareness,8958.95,0.24,0.07,17,3.65,5.6,46,1,1,6,1527,1
14276,32,Male,140921,Email,Retention,6713.51,0.05,0.11,5,7.38,9.94,90,18,4,4,3334,1
8921,40,Female,129518,PPC,Conversion,4520.92,0.14,0.08,15,6.66,2.4,49,19,2,3,2701,1
15898,38,Female,33550,SEO,Awareness,2186.94,0.25,0.07,47,4.91,13.6,41,4,1,2,4206,1
12917,58,Male,81788,Email,Consideration,6616.17,0.26,0.12,46,3.3,0.96,80,4,3,0,544,1
15958,25,Male,58921,PPC,Conversion,260.77,0.04,0.1,32,8.13,5.91,54,4,6,7,3271,1
9672,30,Female,112776,Social Media,Consideration,2194.68,0.15,0.19,43,5.18,9.55,49,1,5,4,1074,1
13356,32,Male,136815,SEO,Awareness,4166.26,0.05,0.18,37,6.7,14.51,37,3,8,3,1955,1
9832,41,Female,97219,Referral,Retention,4108.17,0.06,0.11,4,4.87,4.75,31,3,0,7,2288,0
11394,64,Female,86634,Referral,Consideration,5737.5,0.06,0.19,28,7.0,8.13,73,12,9,9,2520,1
13179,29,Female,63341,Email,Conversion,9577.41,0.09,0.03,44,7.89,11.08,86,1,4,8,2102,1
11099,36,Male,79488,Email,Consideration,9373.35,0.21,0.18,22,6.44,0.8,9,17,9,1,1587,1
12607,43,Male,129844,PPC,Consideration,7392.57,0.26,0.06,18,2.2,6.45,39,3,6,1,3777,1
15544,41,Male,24714,SEO,Consideration,9201.48,0.19,0.02,33,9.64,3.08,26,9,4,4,1931,1
13024,21,Female,52238,Email,Awareness,4626.06,0.26,0.03,49,1.52,5.45,66,3,7,9,4157,1
14621,41,Female,56392,Email,Awareness,9591.22,0.13,0.05,11,9.55,12.51,71,2,8,6,4170,1
13134,62,Male,61514,SEO,Conversion,3598.1,0.02,0.06,35,1.58,5.39,5,8,5,7,1806,1
15960,53,Female,144239,Email,Consideration,390.2,0.17,0.01,49,7.12,7.82,20,16,6,4,1539,0
13316,39,Female,31992,SEO,Consideration,8289.21,0.28,0.05,15,6.26,9.66,66,2,8,8,2566,1
8734,23,Female,80200,Email,Retention,1307.55,0.03,0.06,9,1.31,7.27,6,4,3,9,627,0
10489,59,Male,89625,SEO,Awareness,973.51,0.19,0.19,13,5.66,6.62,24,12,8,8,4808,1
12562,54,Male,117435,Email,Awareness,4073.56,0.19,0.05,43,4.85,8.52,4,9,0,2,1942,1
10578,63,Female,112556,Referral,Conversion,8862.59,0.1,0.15,21,1.38,2.02,38,18,1,5,4293,1
11145,29,Male,27087,Social Media,Retention,7776.85,0.29,0.09,0,7.82,4.04,98,3,1,6,2159,1
13405,27,Female,57826,Referral,Consideration,4149.11,0.11,0.16,10,3.95,10.61,92,17,1,8,2797,1
11383,29,Female,142561,Email,Awareness,5276.91,0.03,0.07,8,6.28,2.56,12,5,6,5,4881,1
11986,25,Male,37046,PPC,Awareness,3234.54,0.25,0.14,45,4.23,12.31,33,19,6,3,3092,1
9419,41,Female,26678,Email,Conversion,8730.41,0.09,0.12,15,2.57,3.76,28,5,7,3,2233,1
11556,47,Female,98101,SEO,Consideration,689.71,0.21,0.17,33,7.94,2.1,55,6,9,5,395,1
8647,69,Male,91885,Email,Awareness,4097.29,0.24,0.07,43,8.41,13.25,65,17,6,5,3870,1
13727,61,Male,145214,PPC,Retention,6265.19,0.18,0.17,3,8.07,1.2,26,14,5,3,2778,1
12950,61,Male,61912,Referral,Awareness,7154.0,0.29,0.12,5,8.4,14.46,21,13,1,1,1457,1
9340,38,Female,23323,PPC,Awareness,8308.82,0.04,0.14,11,9.96,2.62,32,19,4,3,481,1
11375,40,Female,85984,Referral,Conversion,7983.14,0.14,0.05,9,4.66,4.94,78,8,1,6,2380,1
13339,31,Female,149884,SEO,Consideration,3680.88,0.09,0.17,1,2.59,14.47,0,15,0,9,1789,0
10659,56,Male,69711,SEO,Awareness,6647.6,0.02,0.19,47,7.32,4.81,83,11,3,5,3218,1
14443,62,Female,100263,Email,Retention,2070.35,0.15,0.01,36,4.29,14.78,5,11,8,4,1881,1
8518,47,Female,115894,Referral,Conversion,5189.23,0.3,0.03,25,8.89,11.14,16,10,8,0,1241,1
8969,43,Female,27749,SEO,Retention,3486.14,0.2,0.02,40,7.59,14.42,90,5,3,6,3554,1
14167,22,Male,43178,SEO,Retention,5714.64,0.06,0.19,24,4.72,11.13,80,8,0,2,4651,1
15137,64,Female,131269,Referral,Conversion,4319.03,0.14,0.04,43,6.64,12.45,53,14,4,5,3987,1
14951,23,Female,38459,SEO,Conversion,950.04,0.15,0.05,33,9.37,13.1,48,18,2,7,531,1
12180,45,Female,25207,SEO,Retention,5286.57,0.01,0.11,35,4.05,3.04,60,17,6,9,4785,1
15193,61,Male,122996,Email,Consideration,9797.25,0.27,0.16,28,2.32,11.17,37,3,2,5,4389,1
13058,33,Female,98254,Referral,Retention,7945.35,0.08,0.15,20,5.44,8.68,40,6,4,2,1941,1
15716,55,Female,122814,SEO,Consideration,891.53,0.18,0.15,36,2.72,14.04,46,19,7,0,2556,0
14189,32,Female,139998,Email,Retention,2532.94,0.27,0.11,20,8.44,7.05,37,13,5,8,4433,1
10944,57,Female,118369,SEO,Consideration,3215.81,0.14,0.18,24,3.66,10.7,26,12,6,0,3616,1
12616,35,Male,98579,Referral,Awareness,1614.64,0.03,0.05,29,3.64,2.07,51,19,8,8,2006,1
11459,26,Female,104269,Referral,Awareness,6861.64,0.09,0.08,17,2.77,4.18,10,0,2,3,2959,0
14905,52,Male,118053,Referral,Conversion,694.64,0.13,0.17,23,4.01,12.22,19,8,4,0,2542,1
10249,60,Male,130531,Referral,Consideration,6455.32,0.11,0.06,13,7.18,4.2,93,15,9,3,231,1
8042,68,Female,142893,SEO,Retention,5313.32,0.24,0.02,46,8.87,10.12,10,9,9,9,3513,1
8193,18,Female,134510,Social Media,Conversion,7724.85,0.17,0.02,36,3.77,13.53,63,10,9,3,1552,1
15591,47,Male,28348,Social Media,Awareness,950.02,0.12,0.19,10,5.13,2.44,25,10,3,8,2644,1
8388,52,Male,23824,SEO,Retention,8324.72,0.16,0.16,36,3.52,13.88,49,8,3,1,167,1
10636,29,Female,52882,PPC,Consideration,9527.53,0.04,0.15,40,4.02,13.17,73,3,1,6,4506,1
9379,67,Male,51177,Email,Consideration,2001.66,0.3,0.04,3,9.66,2.44,50,2,1,1,3104,0
8546,21,Male,59952,PPC,Awareness,2001.8,0.01,0.13,26,8.42,9.49,83,2,3,6,662,1
13608,30,Female,126360,SEO,Awareness,9348.49,0.17,0.11,38,8.07,11.07,18,11,0,4,3092,1
11106,41,Female,131487,Referral,Awareness,7535.02,0.24,0.14,12,5.21,5.83,59,10,3,7,1617,1
15036,46,Male,148383,Referral,Awareness,7240.03,0.24,0.07,44,4.45,12.8,5,14,4,4,2370,1
10308,38,Female,76172,Email,Retention,9680.94,0.03,0.16,13,7.38,12.27,4,15,6,4,3204,1
12436,61,Male,20972,Referral,Conversion,8598.16,0.07,0.13,16,1.73,5.16,7,14,5,1,1922,1
12461,48,Female,24318,Email,Consideration,3274.84,0.28,0.15,10,5.53,13.58,10,5,1,1,828,0
8548,41,Female,107399,Social Media,Conversion,3165.83,0.19,0.1,0,2.43,13.64,40,7,3,3,613,1
12935,41,Male,110568,Social Media,Conversion,2513.38,0.07,0.02,30,7.79,11.98,45,8,9,1,4978,1
11816,57,Male,20925,SEO,Retention,1895.54,0.18,0.09,11,6.85,1.35,52,12,7,6,823,1
9757,22,Male,47424,Email,Conversion,7459.89,0.26,0.14,31,3.36,7.79,9,0,6,6,4686,1
12546,49,Male,47182,SEO,Awareness,1939.62,0.23,0.08,7,6.44,12.39,13,5,3,7,1764,1
12396,26,Female,123489,Email,Conversion,2317.17,0.08,0.08,9,7.17,13.85,7,9,7,6,1661,1
13534,27,Male,74971,SEO,Awareness,7450.82,0.09,0.02,8,9.16,5.43,35,6,1,3,4973,1
10144,27,Male,118039,Social Media,Retention,7485.12,0.17,0.14,38,5.05,7.1,13,0,4,0,3279,1
13707,21,Female,122012,Email,Conversion,6310.98,0.11,0.17,47,2.28,1.73,54,11,2,5,4942,1
9816,34,Female,116367,Referral,Conversion,4047.78,0.08,0.18,0,9.78,14.0,1,14,6,9,330,1
9388,20,Female,116775,PPC,Awareness,4001.9,0.26,0.03,14,9.65,1.83,16,18,7,8,2959,1
13365,56,Male,28058,Email,Consideration,4370.07,0.29,0.14,29,3.66,1.47,49,8,9,2,191,1
10260,32,Female,60315,Social Media,Retention,5449.1,0.22,0.06,33,1.19,11.11,54,17,0,7,4245,1
10934,25,Female,31156,Email,Consideration,9171.82,0.25,0.12,14,2.83,12.14,11,5,4,7,2038,1
9574,60,Female,128888,SEO,Awareness,181.18,0.17,0.2,23,9.39,13.77,54,3,2,0,3464,1
12486,35,Female,44866,SEO,Awareness,1275.97,0.28,0.07,31,5.28,12.23,36,3,1,5,3744,1
14994,21,Female,40439,PPC,Conversion,126.34,0.12,0.19,35,3.29,7.96,76,18,8,0,588,1
9496,54,Female,100596,Social Media,Consideration,7131.39,0.16,0.2,8,3.05,4.62,96,1,3,5,2019,1
13171,52,Male,72385,Referral,Conversion,6442.64,0.13,0.04,38,2.02,10.15,31,5,0,8,1453,1
15721,63,Male,102277,Email,Retention,6549.45,0.19,0.18,41,9.57,8.04,47,1,6,0,2189,1
14031,51,Female,81630,PPC,Retention,7246.15,0.03,0.18,10,5.48,13.37,39,18,8,8,2804,1
10707,47,Female,73942,SEO,Awareness,1460.23,0.04,0.06,18,9.58,13.27,56,9,9,0,4754,1
15831,49,Female,139423,Social Media,Consideration,6510.91,0.07,0.18,31,8.7,5.79,46,19,8,0,4220,0
8574,30,Female,126213,Referral,Retention,8588.3,0.17,0.04,28,9.05,6.4,14,9,6,7,3538,1
13520,60,Male,120784,SEO,Conversion,3109.38,0.02,0.12,5,1.01,10.97,87,6,4,6,2704,1
13303,62,Female,146399,SEO,Consideration,2371.84,0.07,0.13,22,7.73,14.47,46,13,4,8,2074,1
12431,45,Male,68106,PPC,Conversion,7208.88,0.18,0.11,12,9.64,3.95,68,3,0,3,2018,1
11526,55,Male,48223,PPC,Awareness,5483.08,0.17,0.13,37,4.12,13.23,59,9,3,0,734,1
8838,27,Female,79169,Referral,Awareness,5780.81,0.27,0.11,16,5.7,10.49,24,16,5,0,431,1
14453,69,Female,112648,Email,Conversion,5452.33,0.11,0.02,39,1.15,3.94,8,0,0,7,872,0
9806,65,Male,35090,Referral,Conversion,3732.88,0.15,0.15,10,4.9,12.72,28,11,2,1,358,1
13537,37,Female,48210,PPC,Awareness,3250.41,0.3,0.15,40,3.24,12.7,92,11,8,5,1925,1
10712,24,Female,86777,SEO,Awareness,1512.81,0.07,0.03,44,7.55,12.31,58,6,1,9,1111,1
10911,52,Female,102627,SEO,Awareness,2478.36,0.28,0.19,18,5.84,10.52,87,1,3,9,4066,1
11776,53,Female,149831,SEO,Awareness,7786.29,0.07,0.18,17,3.01,1.76,76,15,7,1,722,1
15339,22,Female,62625,PPC,Consideration,8065.77,0.06,0.02,17,6.62,14.94,79,11,1,0,1421,0
10761,31,Male,89353,Referral,Retention,3554.63,0.18,0.16,29,6.77,4.96,2,16,7,5,1893,1
13470,57,Female,75149,SEO,Awareness,5935.1,0.06,0.19,19,9.7,8.26,84,14,7,5,443,1
11370,69,Female,113417,Referral,Retention,5531.87,0.17,0.19,21,7.85,0.97,74,19,2,5,1673,1
10068,50,Male,138056,PPC,Consideration,4302.31,0.08,0.04,20,8.0,0.55,61,5,0,6,3171,0
14280,54,Female,134326,Social Media,Consideration,8150.47,0.16,0.13,1,8.57,13.64,76,12,4,0,2203,1
12771,34,Female,116093,SEO,Conversion,841.83,0.08,0.06,12,4.14,4.89,10,11,6,5,3410,1
13469,63,Male,125912,Social Media,Conversion,2635.02,0.14,0.07,20,1.5,1.24,10,2,2,1,3550,0
10328,25,Male,106821,Referral,Consideration,9103.34,0.18,0.04,33,4.19,7.25,55,9,9,4,1464,1
9471,47,Female,70478,Email,Conversion,7686.84,0.2,0.09,16,2.62,7.37,42,9,9,1,888,1
15258,23,Male,35144,SEO,Consideration,4382.62,0.09,0.18,21,6.21,10.28,20,19,3,3,3181,1
13313,19,Female,101454,Social Media,Consideration,5881.19,0.28,0.14,49,7.59,14.27,46,1,2,2,4647,1
14454,64,Female,122230,PPC,Retention,8782.9,0.13,0.1,33,3.05,4.34,4,6,6,4,3632,1
8572,61,Female,72955,Referral,Consideration,1953.62,0.02,0.13,3,8.44,7.61,25,16,4,2,1315,1
14913,44,Female,66209,Social Media,Retention,9863.01,0.15,0.1,18,5.85,2.37,64,13,5,7,1340,1
14186,30,Male,30272,Referral,Consideration,5663.82,0.26,0.03,41,2.44,14.76,53,12,3,3,1217,1
14779,37,Female,30935,SEO,Awareness,1092.19,0.3,0.14,44,1.29,7.79,22,0,3,8,513,1
8256,50,Female,30607,SEO,Retention,2209.16,0.26,0.03,11,2.28,12.6,26,15,8,7,474,1
15651,59,Female,104271,Referral,Consideration,5942.46,0.16,0.19,15,2.86,8.67,93,16,7,1,1132,1
13393,59,Female,46799,SEO,Awareness,8979.54,0.13,0.06,29,2.95,3.68,38,14,2,8,4741,1
12598,20,Female,60576,Referral,Retention,8641.04,0.08,0.12,49,2.14,0.77,42,9,3,2,3041,1
12345,31,Female,65420,Referral,Consideration,5257.74,0.26,0.19,7,4.26,11.75,0,6,4,9,3785,1
14387,64,Female,39507,PPC,Conversion,7370.89,0.29,0.08,18,9.73,13.06,61,5,6,9,175,1
12015,61,Male,68372,Social Media,Retention,837.33,0.12,0.13,9,4.31,6.1,58,7,4,8,4847,1
15715,34,Male,80282,PPC,Retention,6175.88,0.09,0.07,14,4.03,13.3,46,4,2,1,2945,0
9377,45,Female,47881,Email,Retention,6718.35,0.03,0.1,27,3.39,5.1,98,0,7,0,3210,1
14808,69,Male,27734,Email,Consideration,4933.14,0.1,0.14,13,5.6,8.63,37,3,6,0,475,1
14950,62,Female,48205,Referral,Awareness,4295.17,0.3,0.15,38,6.23,11.32,77,7,5,8,3044,1
14900,18,Female,91835,Social Media,Consideration,7129.33,0.2,0.02,34,3.13,7.47,5,1,7,7,3656,1
8896,32,Female,77266,Social Media,Awareness,2756.65,0.28,0.15,14,7.82,9.34,19,12,0,3,1493,1
9260,43,Female,44146,Social Media,Conversion,7989.76,0.09,0.14,2,9.77,8.46,44,13,8,2,1284,1
10109,23,Female,144143,Social Media,Conversion,6773.27,0.24,0.18,0,8.58,11.69,42,16,1,8,4087,1
11367,61,Male,143422,Referral,Awareness,6654.4,0.02,0.11,30,2.86,1.78,85,13,4,4,4248,1
13547,22,Female,40271,Social Media,Awareness,6571.79,0.15,0.16,3,5.95,5.31,64,9,3,2,489,1
13842,18,Male,51571,PPC,Retention,948.66,0.15,0.05,6,2.38,8.02,46,15,4,0,536,0
12030,67,Male,80940,PPC,Retention,9517.71,0.14,0.13,11,2.19,6.33,39,17,8,6,2663,1
10839,62,Female,107685,Email,Awareness,8972.65,0.23,0.15,40,2.95,8.59,33,2,8,2,3342,1
11053,54,Female,129578,Social Media,Conversion,7668.87,0.15,0.14,35,5.6,11.79,69,11,4,0,4379,1
13377,45,Male,35512,Referral,Consideration,3830.47,0.11,0.16,0,6.27,0.89,40,8,5,3,4368,1
9688,49,Male,143299,Referral,Retention,2362.86,0.04,0.19,43,6.3,2.36,45,8,5,3,1837,1
10099,25,Female,111296,PPC,Conversion,6831.76,0.28,0.07,36,7.11,12.42,11,3,8,7,3421,1
